id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1243305787847368704,ELTESTIGO117,"RT @rivapa: Coronavirus public safety announcements from Mexico, Iran, Senegal, Guatemala, Thailand, Vietnam, Egypt, Uganda - The Washington Post https://t.co/RlvS1geACl",Thu Mar 26 22:36:13 +0000 2020,26/03/2020 22:36:13,,,,,370388105,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1242493278689394688/OaZ9GCWt_normal.jpg,104,464,CIUDAD DE MEXICO,http://twitter.com/ELTESTIGO117/statuses/1243305787847368704,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""rivapa"",""name"":""Raymundo RivaPalacio"",""id"":17146229,""id_str"":""17146229"",""indices"":[3,10]}],""urls"":[]}"
1243305779949690883,VahidMokhtarip1,"#Iran #news in brief, Mar 25, 2020 https://t.co/iBdkdOOvJG via @YouTube #CoronaVirusIran #coronavirus #1988Massacre #CrimesAgainstHumanity #خامنه‌ای_عامل_ویرانی #سپاه_عامل_جنایت #40YearsOfFailure  #ایران #IranProtests #WeSupportMEK #Humanrights #FreeIran2020",Thu Mar 26 22:36:12 +0000 2020,26/03/2020 22:36:12,,,,,866383900163137536,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1096767528397930496/vQRVA-cV_normal.png,197,342,"Rhineland-Palatinate, Germany",http://twitter.com/VahidMokhtarip1/statuses/1243305779949690883,"{""hashtags"":[{""text"":""Iran"",""indices"":[0,5]},{""text"":""news"",""indices"":[6,11]},{""text"":""CoronaVirusIran"",""indices"":[72,88]},{""text"":""coronavirus"",""indices"":[89,101]},{""text"":""1988Massacre"",""indices"":[102,115]},{""text"":""CrimesAgainstHumanity"",""indices"":[116,138]},{""text"":""خامنه‌ای_عامل_ویرانی"",""indices"":[139,160]},{""text"":""سپاه_عامل_جنایت"",""indices"":[161,177]},{""text"":""40YearsOfFailure"",""indices"":[178,195]},{""text"":""ایران"",""indices"":[197,203]},{""text"":""IranProtests"",""indices"":[204,217]},{""text"":""WeSupportMEK"",""indices"":[218,231]},{""text"":""Humanrights"",""indices"":[232,244]},{""text"":""FreeIran2020"",""indices"":[245,258]}],""symbols"":[],""user_mentions"":[{""screen_name"":""YouTube"",""name"":""YouTube #StayHome"",""id"":10228272,""id_str"":""10228272"",""indices"":[63,71]}],""urls"":[{""url"":""https://t.co/iBdkdOOvJG"",""expanded_url"":""https://youtu.be/N22CUqQH9ns"",""display_url"":""youtu.be/N22CUqQH9ns"",""indices"":[35,58]}]}"
1243305755786326017,MasdianTelas,"RT @SF_Moro: Recebi a visita do Comandante da Guarda Municipal de Nova Gama/GO, Iran Silva, oportunidade na qual agradeci o papel relevante dos guardas municipais na segurança pública, especialmente durante a epidemia do coronavírus. Vídeo completo em https://t.co/Mi3myuXK6U https://t.co/77hr6gdq8X",Thu Mar 26 22:36:06 +0000 2020,26/03/2020 22:36:06,,,,,861934603,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1238227483436204035/rjfTTApx_normal.jpg,251,259,,http://twitter.com/MasdianTelas/statuses/1243305755786326017,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""SF_Moro"",""name"":""Sergio Moro"",""id"":1113094855281008600,""id_str"":""1113094855281008641"",""indices"":[3,11]}],""urls"":[]}"
1243305755375108096,Ronin721Nomad,"RT @iran_policy: Coronavirus Crisis in Iran: Dimensions, and Causes.
In a webinar: Mr. Mohaddessin, Chairman of the FAC- NCRI, addresses the causes for the spread of #coronavirus in #Iran, regime’s cover-up, mismanagement and politicizing the issue to get sanctions lifted.
https://t.co/VVskK8FQnR",Thu Mar 26 22:36:06 +0000 2020,26/03/2020 22:36:06,,,,,2932409929,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1081904513450033152/Vjb4LXLi_normal.jpg,1158,4,Into The Nomad Lands,http://twitter.com/Ronin721Nomad/statuses/1243305755375108096,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""iran_policy"",""name"":""NCRI-FAC"",""id"":1073802444,""id_str"":""1073802444"",""indices"":[3,15]}],""urls"":[]}"
1243305721715920898,TNikoukar,RT @parvinfarazmand: The clerical regime must free all prisoners and stop executions in #Iran It must  refrain from preventing national solidarity efforts and the aid provided by rebellious youth to our compatriots #Coronavirus https://t.co/sYzg5AaHfw…#freeallpoliticalprisoners  #politicalprisoners https://t.co/wy0bxIkbE1,Thu Mar 26 22:35:58 +0000 2020,26/03/2020 22:35:58,,,,,939273119973433344,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/939278761450762240/tTIauj6B_normal.jpg,195,366,"Niagara, Ontario",http://twitter.com/TNikoukar/statuses/1243305721715920898,"{""hashtags"":[{""text"":""Iran"",""indices"":[88,93]}],""symbols"":[],""user_mentions"":[{""screen_name"":""parvinfarazmand"",""name"":""Parvin farazmand"",""id"":3242988211,""id_str"":""3242988211"",""indices"":[3,19]}],""urls"":[]}"
1243305713612599297,PayameSabaa,"RT @womenncri: #Iran

Can u truly care for the Iranian ppl  w/o holding the regime accountable for rejecting medical assistance to control #COVID19 infection that could have helped the Iranian people directly? https://t.co/VSkhhlcOWd",Thu Mar 26 22:35:56 +0000 2020,26/03/2020 22:35:56,,,,,99778398,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/378800000496761268/15f3e5406b633b72153ba51d8a6b0d55_normal.jpeg,1722,1274,,http://twitter.com/PayameSabaa/statuses/1243305713612599297,"{""hashtags"":[{""text"":""Iran"",""indices"":[15,20]}],""symbols"":[],""user_mentions"":[{""screen_name"":""womenncri"",""name"":""NCRI Women's Committee"",""id"":1524959642,""id_str"":""1524959642"",""indices"":[3,13]}],""urls"":[]}"
1243305704225726465,wajid93hussain1,"RT @URDUVOA: صدر ٹرمپ نے کہا ہے کہ امریکہ کرونا وائرس کا پھیلاؤ روکنے کے لیے شمالی کوریا، ایران اور دیگر ممالک کی امدد کے لیے تیار ہے۔ دوسری جانب  امریکی عوام اور معیشت کو سہارا دینے کے لیے سینیٹ میں بیس کھرب ڈالرز کا تاریخی پیکج منظور کر لیا گیا ہے۔ 
#Coronavirus #Trump #Iran #NorthKorea https://t.co/i1qdQFS9vL",Thu Mar 26 22:35:54 +0000 2020,26/03/2020 22:35:54,,,,,3322348170,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1179507253814136837/3bfr_-AN_normal.jpg,422,1703,"Karachi, Pakistan",http://twitter.com/wajid93hussain1/statuses/1243305704225726465,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""URDUVOA"",""name"":""VOA Urdu"",""id"":45931483,""id_str"":""45931483"",""indices"":[3,11]}],""urls"":[]}"
1243305691454025729,Annoula64,"RT @FDD: .@BenWeinthal in @FoxNews:
According to @articleeighteen, the four Iranian Christians being held are Yousef Nadarkhani, 42, Mohammad Reza Omidi, 46, and Zaman Fadaei, 36, and Nasser Navard Gol-Tapeh, who is 58 and suffers from several health issues. https://t.co/2NvDRNQS9z",Thu Mar 26 22:35:51 +0000 2020,26/03/2020 22:35:51,,,,,19819827,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1765864833/frihetligt_piratparti2_normal.png,3167,4990,Sweden,http://twitter.com/Annoula64/statuses/1243305691454025729,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FDD"",""name"":""FDD"",""id"":52763281,""id_str"":""52763281"",""indices"":[3,7]},{""screen_name"":""BenWeinthal"",""name"":""Benjamin Weinthal"",""id"":299416026,""id_str"":""299416026"",""indices"":[10,22]},{""screen_name"":""FoxNews"",""name"":""Fox News"",""id"":1367531,""id_str"":""1367531"",""indices"":[26,34]},{""screen_name"":""articleeighteen"",""name"":""Article 18"",""id"":1295322576,""id_str"":""1295322576"",""indices"":[49,65]}],""urls"":[]}"
1243305677872869378,CanfieldKenny,"RT @RealSaavedra: .@JoeNBC, do you believe that communist China and the Islamic Republic of Iran are telling the truth with the number of coronavirus cases they are reporting? https://t.co/Ypwd8FDwBM",Thu Mar 26 22:35:47 +0000 2020,26/03/2020 22:35:47,,,,,2546554567,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/635461182300643329/yMjWVkAe_normal.png,3647,4982,,http://twitter.com/CanfieldKenny/statuses/1243305677872869378,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RealSaavedra"",""name"":""Ryan Saavedra"",""id"":812135885328236500,""id_str"":""812135885328236551"",""indices"":[3,16]},{""screen_name"":""JoeNBC"",""name"":""Joe Scarborough"",""id"":21619519,""id_str"":""21619519"",""indices"":[19,26]}],""urls"":[]}"
1243305674328727553,JCmo94546871,"RT @SF_Moro: Recebi a visita do Comandante da Guarda Municipal de Nova Gama/GO, Iran Silva, oportunidade na qual agradeci o papel relevante dos guardas municipais na segurança pública, especialmente durante a epidemia do coronavírus. Vídeo completo em https://t.co/Mi3myuXK6U https://t.co/77hr6gdq8X",Thu Mar 26 22:35:46 +0000 2020,26/03/2020 22:35:46,,,,,1186657464156073984,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1236812734035042304/WhgwWP9L_normal.jpg,7,171,,http://twitter.com/JCmo94546871/statuses/1243305674328727553,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""SF_Moro"",""name"":""Sergio Moro"",""id"":1113094855281008600,""id_str"":""1113094855281008641"",""indices"":[3,11]}],""urls"":[]}"
1243305660005191687,IowaWizards,"RT @AnthemRespect: We have great international Coronavirus news, and you will not hear about it.

You’re not blasted hourly on TV about Iran &amp; Italy daily deaths anymore?

That’s because they peaked 4-5 days ago!

Reject The Panic.

Dems &amp; their media don’t want you to see this.👇Please share. https://t.co/viHRmxXdin",Thu Mar 26 22:35:43 +0000 2020,26/03/2020 22:35:43,,,,,245588533,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1026964264098193409/EZKWMVyL_normal.jpg,1170,1676,"Iowa, USA",http://twitter.com/IowaWizards/statuses/1243305660005191687,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AnthemRespect"",""name"":""🇺🇸AnthemRespect🇺🇸⭐️⭐️⭐️"",""id"":917501529480765400,""id_str"":""917501529480765441"",""indices"":[3,17]}],""urls"":[]}"
1243305658142916614,psdp608,"Iran releases 85,000 prisoners because of coronavirus, but keeps Christians locked up https://t.co/Ddwk5AFG9i",Thu Mar 26 22:35:43 +0000 2020,26/03/2020 22:35:43,,,,,38032534,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1213966273740255239/XOKbNBdr_normal.jpg,47,87, ,http://twitter.com/psdp608/statuses/1243305658142916614,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/Ddwk5AFG9i"",""expanded_url"":""https://wp.me/p4hgqZ-NyQ"",""display_url"":""wp.me/p4hgqZ-NyQ"",""indices"":[86,109]}]}"
1243305654535819264,jamesinparis,"RT @timand2037: A great evil is being perpetrated by the #Trump regime against the people of #Iran. Lorries packed with medical supplies destined for Iran, to fight #Coronavirus, are being stopped by #Romania &amp; #Bulgaria obeying US sanctions &amp; economic warfare on Iran. From @SamiRamadani1 https://t.co/sr0tJ624Oy",Thu Mar 26 22:35:42 +0000 2020,26/03/2020 22:35:42,,,,,19245752,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1239241104534507520/IsX_yV4X_normal.jpg,2210,862,Paris,http://twitter.com/jamesinparis/statuses/1243305654535819264,"{""hashtags"":[{""text"":""Trump"",""indices"":[57,63]},{""text"":""Iran"",""indices"":[93,98]}],""symbols"":[],""user_mentions"":[{""screen_name"":""timand2037"",""name"":""tim anderson"",""id"":56575418,""id_str"":""56575418"",""indices"":[3,14]}],""urls"":[]}"
1243305651750572033,herimor,"RT @rivapa: Coronavirus public safety announcements from Mexico, Iran, Senegal, Guatemala, Thailand, Vietnam, Egypt, Uganda - The Washington Post https://t.co/RlvS1geACl",Thu Mar 26 22:35:41 +0000 2020,26/03/2020 22:35:41,,,,,1139702612,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1192831715674341376/eOl8LTPX_normal.jpg,924,1160,,http://twitter.com/herimor/statuses/1243305651750572033,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""rivapa"",""name"":""Raymundo RivaPalacio"",""id"":17146229,""id_str"":""17146229"",""indices"":[3,10]}],""urls"":[]}"
1243305643571703809,Ronin721Nomad,"RT @OrgIAC: 2- @OrgIAC statement #Iran #COVID2019 #coronavirus @MSF @MSF_USA: Mullahs are looking for cash to fund their malign activities &amp; terrorism. Further financial aid 2 this regime will Bused against the people of #Iran, global peace and health. @SpeakerPelosi @RepEliotEngel @VOAIran https://t.co/t0kiTKQyeM",Thu Mar 26 22:35:39 +0000 2020,26/03/2020 22:35:39,,,,,2932409929,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1081904513450033152/Vjb4LXLi_normal.jpg,1158,4,Into The Nomad Lands,http://twitter.com/Ronin721Nomad/statuses/1243305643571703809,"{""hashtags"":[{""text"":""Iran"",""indices"":[33,38]},{""text"":""COVID2019"",""indices"":[39,49]},{""text"":""coronavirus"",""indices"":[50,62]}],""symbols"":[],""user_mentions"":[{""screen_name"":""OrgIAC"",""name"":""OIAC"",""id"":1141653385,""id_str"":""1141653385"",""indices"":[3,10]},{""screen_name"":""OrgIAC"",""name"":""OIAC"",""id"":1141653385,""id_str"":""1141653385"",""indices"":[15,22]},{""screen_name"":""MSF"",""name"":""MSF International"",""id"":2195671183,""id_str"":""2195671183"",""indices"":[63,67]},{""screen_name"":""MSF_USA"",""name"":""Doctors w/o Borders"",""id"":14755492,""id_str"":""14755492"",""indices"":[68,76]}],""urls"":[]}"
1243305642246340609,easymarx,"“We are going to support this request because these countries are in a very difficult situation mainly due to the US sanctions that prevent them from having income by selling their oil,” Borrell said.

  via @EURACTIV https://t.co/9f0gvPqpbg",Thu Mar 26 22:35:39 +0000 2020,26/03/2020 22:35:39,,,,,2916848288,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/872856888609710082/cjxIRlSl_normal.jpg,77,352,,http://twitter.com/easymarx/statuses/1243305642246340609,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""EURACTIV"",""name"":""EURACTIV"",""id"":14808226,""id_str"":""14808226"",""indices"":[208,217]}],""urls"":[{""url"":""https://t.co/9f0gvPqpbg"",""expanded_url"":""https://www.euractiv.com/section/global-europe/news/eu-supports-iran-venezuela-bids-for-imf-support-in-fight-against-coronavirus/"",""display_url"":""euractiv.com/section/global…"",""indices"":[218,241]}]}"
1243305630519177217,chemapsuv,"RT @PressTV: #Putin calls for sanctions 'moratorium' amid pandemic

https://t.co/11Z32zrD8q",Thu Mar 26 22:35:36 +0000 2020,26/03/2020 22:35:36,,,,,269327605,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1150025367828213766/ayU66FLO_normal.jpg,4743,2047,"Mérida, Venezuela",http://twitter.com/chemapsuv/statuses/1243305630519177217,"{""hashtags"":[{""text"":""Putin"",""indices"":[13,19]}],""symbols"":[],""user_mentions"":[{""screen_name"":""PressTV"",""name"":""Press TV"",""id"":192547775,""id_str"":""192547775"",""indices"":[3,11]}],""urls"":[{""url"":""https://t.co/11Z32zrD8q"",""expanded_url"":""https://www.presstv.com/Detail/2020/03/26/621678/Russia-G20-coronavirus-Iran-US"",""display_url"":""presstv.com/Detail/2020/03…"",""indices"":[68,91]}]}"
1243305629638369292,buddahee,"RT @AlinejadMasih: 1-Islamic Republic of Iran (IRI) doesn't want to lift internet filtering, but it deplores the US for not lifting sanctions

2-IRI won't release political prisoners, but it wants the US to lift sanctions to save human lives

Does IRI worry about people's lives during #CoronaVirus?",Thu Mar 26 22:35:36 +0000 2020,26/03/2020 22:35:36,,,,,62136649,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/3269028851/3cdc0db3db0cb1420c557c51fe5a96d4_normal.jpeg,66,164,,http://twitter.com/buddahee/statuses/1243305629638369292,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AlinejadMasih"",""name"":""Masih Alinejad 🏳️"",""id"":947924373029171200,""id_str"":""947924373029171200"",""indices"":[3,17]}],""urls"":[]}"
1243305629495840770,berhem,"RT @IranIntl_En: In a recent note, political activist Abolfazl Ghadiani referred to Ayatollah Ali #Khamenei ""#Iran's tyrant of the day"" who seeks to confuse public opinion about the coronavirus outbreak through conspiracy theory in order to cover up his destructive role in the outbreak.",Thu Mar 26 22:35:36 +0000 2020,26/03/2020 22:35:36,,,,,114955534,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/691498775425224704/X7lt0Ibp_normal.jpg,1373,1572,Land Of Karda,http://twitter.com/berhem/statuses/1243305629495840770,"{""hashtags"":[{""text"":""Khamenei"",""indices"":[98,107]},{""text"":""Iran"",""indices"":[109,114]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IranIntl_En"",""name"":""Iran International English"",""id"":1028770525160661000,""id_str"":""1028770525160660993"",""indices"":[3,15]}],""urls"":[]}"
1243305627146911747,marino29b,"RT @Lantidiplomatic: Le sanzioni contro l'#Iran colpito dall'epidemia di coronavirus mostrano la disumanità degli #USA
https://t.co/v94nziPCVj",Thu Mar 26 22:35:35 +0000 2020,26/03/2020 22:35:35,,,,,836271002,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/470458977013071872/CeOcaTDK_normal.jpeg,2828,1419,,http://twitter.com/marino29b/statuses/1243305627146911747,"{""hashtags"":[{""text"":""Iran"",""indices"":[42,47]},{""text"":""USA"",""indices"":[114,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Lantidiplomatic"",""name"":""lantidiplomatico.it"",""id"":500882938,""id_str"":""500882938"",""indices"":[3,19]}],""urls"":[]}"
1243305617525280769,CLouisQuere,"RT @edrormba: Is #Syria unable, or unwilling, to fend off #Iran #coronavirus contagion? https://t.co/UBuaPPJMZo via @AlMonitor",Thu Mar 26 22:35:33 +0000 2020,26/03/2020 22:35:33,,,,,1204834598,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1198890095656476672/oHTanBPt_normal.jpg,1924,5000,En Mission,http://twitter.com/CLouisQuere/statuses/1243305617525280769,"{""hashtags"":[{""text"":""Syria"",""indices"":[17,23]},{""text"":""Iran"",""indices"":[58,63]},{""text"":""coronavirus"",""indices"":[64,76]}],""symbols"":[],""user_mentions"":[{""screen_name"":""edrormba"",""name"":""Eli Dror"",""id"":298728900,""id_str"":""298728900"",""indices"":[3,12]},{""screen_name"":""AlMonitor"",""name"":""Al-Monitor"",""id"":290061912,""id_str"":""290061912"",""indices"":[116,126]}],""urls"":[{""url"":""https://t.co/UBuaPPJMZo"",""expanded_url"":""http://almon.co/3c7z"",""display_url"":""almon.co/3c7z"",""indices"":[88,111]}]}"
1243305616774443010,aljabryawadh,"RT @MitraMotamed: The official death toll announced by the regime is 2,200, less than a fifth of the real death toll. Regime officials have admitted that the casualties in #Iran are higher than China's, where the #COVID2019 pandemic began.
#Coronavirus @WHO @usadarfarsi @StateDept @SecPompeo https://t.co/cbAgyczHsG",Thu Mar 26 22:35:33 +0000 2020,26/03/2020 22:35:33,,,,,3028178080,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1006268720472354819/aD4oUBFo_normal.jpg,276,1916,Yemen ,http://twitter.com/aljabryawadh/statuses/1243305616774443010,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MitraMotamed"",""name"":""Mitra Motamed"",""id"":1095004833751486500,""id_str"":""1095004833751486470"",""indices"":[3,16]}],""urls"":[]}"
1243305612458541062,PayameSabaa,"RT @4FreedominIran: #Coronavirus takes lives of more than 1⃣1⃣9⃣0⃣0⃣across cities of #Iran 
This is while Hassan Rouhani claimed, ""Until today, we had no shortages of beds, nurses, or doctors. Even in intensive care units (ICU), in most cities and provinces, we have reserves...
@WHO @WHOEMRO https://t.co/LJoxA247LU",Thu Mar 26 22:35:32 +0000 2020,26/03/2020 22:35:32,,,,,99778398,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/378800000496761268/15f3e5406b633b72153ba51d8a6b0d55_normal.jpeg,1722,1274,,http://twitter.com/PayameSabaa/statuses/1243305612458541062,"{""hashtags"":[{""text"":""Coronavirus"",""indices"":[20,32]},{""text"":""Iran"",""indices"":[85,90]}],""symbols"":[],""user_mentions"":[{""screen_name"":""4FreedominIran"",""name"":""Iran Freedom"",""id"":1680465068,""id_str"":""1680465068"",""indices"":[3,18]}],""urls"":[]}"
1243305606594912257,SacoRojas,"RT @COVID19_INF: 🌍Los 10 países con mas casos de #coronavirus hoy Jueves 26 de Marzo: 

-USA: 81,996 🇺🇸
-China: 81,285 🇨🇳 
-Italia: 80,589 🇮🇹 
-España: 56,347 🇪🇸 
-Alemania: 43,646 🇩🇪
-Iran: 29,406 🇮🇷
-Francia: 29,155 🇫🇷 
-Suiza: 11,811🇨🇭
-Reino Unido: 11,658 🇬🇧
-Corea del Sur: 9,141 🇰🇷",Thu Mar 26 22:35:30 +0000 2020,26/03/2020 22:35:30,,,,,234931214,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1062755643143151618/n-FVI8Zx_normal.jpg,526,400,Lima Peru,http://twitter.com/SacoRojas/statuses/1243305606594912257,"{""hashtags"":[{""text"":""coronavirus"",""indices"":[49,61]}],""symbols"":[],""user_mentions"":[{""screen_name"":""COVID19_INF"",""name"":""COVID19INFO🦠"",""id"":1240351893739757600,""id_str"":""1240351893739757568"",""indices"":[3,15]}],""urls"":[]}"
1243305600601198594,RickyRayinGA,"RT @TPPatriots: On February 29, the same day as the first coronavirus death in the United States, @realDonaldTrump expanded the travel ban to  include Iran &amp; China, with travel warnings for a variety of other countries. 

#TrumpSavedLives (24/ )",Thu Mar 26 22:35:29 +0000 2020,26/03/2020 22:35:29,,,,,316102811,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1235399832665235456/YykO8Qwh_normal.jpg,21086,21058,SWFL,http://twitter.com/RickyRayinGA/statuses/1243305600601198594,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""TPPatriots"",""name"":""Tea Party Patriots"",""id"":86177206,""id_str"":""86177206"",""indices"":[3,14]},{""screen_name"":""realDonaldTrump"",""name"":""Donald J. Trump"",""id"":25073877,""id_str"":""25073877"",""indices"":[98,114]}],""urls"":[]}"
1243305586999136256,UniFormaTech,"RT @PressTV: We can help #Americans fight #coronavirus, don’t need their assistance: IRGC chief cmdr.

https://t.co/vDpVauQ4I9",Thu Mar 26 22:35:26 +0000 2020,26/03/2020 22:35:26,,,,,1003022953943060480,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1233162872546459648/QNMJfEpT_normal.jpg,4787,4680,Islamic Republic of Iran 🇮🇷,http://twitter.com/UniFormaTech/statuses/1243305586999136256,"{""hashtags"":[{""text"":""Americans"",""indices"":[25,35]},{""text"":""coronavirus"",""indices"":[42,54]}],""symbols"":[],""user_mentions"":[{""screen_name"":""PressTV"",""name"":""Press TV"",""id"":192547775,""id_str"":""192547775"",""indices"":[3,11]}],""urls"":[{""url"":""https://t.co/vDpVauQ4I9"",""expanded_url"":""https://www.presstv.com/Detail/2020/03/26/621672/Iran-United-States-IRGC-coronavirus"",""display_url"":""presstv.com/Detail/2020/03…"",""indices"":[103,126]}]}"
1243305574433001474,SamiFaezeh,"RT @mdubowitz: If the regime in Iran believes that U.S. sanctions are damaging their efforts to fight the coronavirus then Khamenei personally should ask Trump to provide sanctions relief. 

Why doesn’t he?",Thu Mar 26 22:35:23 +0000 2020,26/03/2020 22:35:23,,,,,2214976184,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/948695014955208705/S58d00-B_normal.jpg,327,394,USA,http://twitter.com/SamiFaezeh/statuses/1243305574433001474,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""mdubowitz"",""name"":""Mark Dubowitz"",""id"":48252327,""id_str"":""48252327"",""indices"":[3,13]}],""urls"":[]}"
1243305572344225799,ReidezelM,"RT @el_pais: Muertos con coronavirus, por países (datos actualizados a las 09.00):

📌 Italia: 7.503
📌 España: 4.136
📌 China: 3.293
📌 Irán: 2.234
📌 Francia: 1.331
📌 EE UU: 1.050
📌 Reino Unido: 465
📌 Países Bajos: 356
📌 Bélgica: 220
📌 Alemania: 207
El resto:
https://t.co/akS6W1Slgz",Thu Mar 26 22:35:22 +0000 2020,26/03/2020 22:35:22,,,,,924801998,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1201559534902247424/Wwusbd0B_normal.jpg,2720,510,"Chihuahua, México",http://twitter.com/ReidezelM/statuses/1243305572344225799,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""el_pais"",""name"":""EL PAÍS"",""id"":7996082,""id_str"":""7996082"",""indices"":[3,11]}],""urls"":[]}"
